"Gene","CellTypes","Comparisons","Occurrences","Mean_Log2FC","Mean_Abs_Log2FC","MinPadj",".Direction"
"CRYBG3",1,1,1,-0.563029407039451,0.563029407039451,1,"drop"
"ASPHD2",1,1,1,0.562409627184695,0.562409627184695,1,"drop"
"XKR8",1,1,1,-0.561562998171711,0.561562998171711,1,"drop"
"FASLG",1,1,1,-0.561366523783402,0.561366523783402,1,"drop"
"ABCB4",1,1,1,0.560823053274863,0.560823053274863,1,"drop"
"FCRLA",1,1,1,-0.560718384837563,0.560718384837563,0.00624087777252988,"drop"
"FADD",1,1,1,0.56071379210323,0.56071379210323,1,"drop"
"U91328.1",1,1,1,-0.559820118948085,0.559820118948085,1,"drop"
"PRADC1",1,1,1,0.559290174641748,0.559290174641748,1,"drop"
"SENCR",1,1,1,-0.556290717910664,0.556290717910664,1,"drop"
"ICK",1,1,1,0.555774126722496,0.555774126722496,1,"drop"
"DCP1B",1,1,1,-0.552814747847929,0.552814747847929,1,"drop"
"LINC00926",1,1,1,0.551397707093167,0.551397707093167,0.0000131673138809839,"drop"
"AC006141.1",1,1,1,-0.55078626937491,0.55078626937491,1,"drop"
"MSANTD4",1,1,1,0.54881159039906,0.54881159039906,1,"drop"
"PLXNA4",1,1,1,-0.548719612062428,0.548719612062428,1,"drop"
"TIFAB",1,1,1,-0.548465699564769,0.548465699564769,1,"drop"
"NEURL2",1,1,1,-0.548196509613128,0.548196509613128,1,"drop"
"AC005838.2",1,1,1,-0.545702334460654,0.545702334460654,1,"drop"
"GTF2IRD2",1,1,1,0.544848498612207,0.544848498612207,1,"drop"
"SLC43A1",1,1,1,-0.544742311106365,0.544742311106365,1,"drop"
"PPIL1",1,1,1,-0.543422665109242,0.543422665109242,1,"drop"
"PPP2R1B",1,1,1,-0.543405181583981,0.543405181583981,1,"drop"
"PRXL2B",1,1,1,-0.543327905529027,0.543327905529027,1,"drop"
"HYOU1",1,1,1,0.542559902919912,0.542559902919912,1,"drop"
"LINC00865",1,1,1,-0.54166886904012,0.54166886904012,1,"drop"
"ZMAT5",1,1,1,0.540331471746664,0.540331471746664,1,"drop"
"CXCR6",1,1,1,-0.540052248499779,0.540052248499779,1,"drop"
"FZD1",1,1,1,0.539782978414629,0.539782978414629,1,"drop"
"PCGF1",1,1,1,-0.538822640965644,0.538822640965644,1,"drop"
"AC135050.6",1,1,1,-0.53874555580824,0.53874555580824,1,"drop"
"GINS2",1,1,1,0.538031372151492,0.538031372151492,1,"drop"
"KIF21B",1,1,1,0.53688246134158,0.53688246134158,1,"drop"
"ASMTL",1,1,1,0.535967018646614,0.535967018646614,1,"drop"
"CUEDC1",1,1,1,-0.535783551096138,0.535783551096138,1,"drop"
"NOTCH4",1,1,1,-0.535768627978202,0.535768627978202,1,"drop"
"CHRNB1",1,1,1,-0.535321507934867,0.535321507934867,1,"drop"
"ZSCAN29",1,1,1,-0.534408072210554,0.534408072210554,1,"drop"
"C1RL-AS1",1,1,1,-0.534287108597216,0.534287108597216,1,"drop"
"EXOSC5",1,1,1,-0.530413277445296,0.530413277445296,1,"drop"
"SH2D4A",1,1,1,-0.530411450073806,0.530411450073806,1,"drop"
"TET1",1,1,1,0.529053483198657,0.529053483198657,1,"drop"
"BRCA2",1,1,1,0.527199398129591,0.527199398129591,1,"drop"
"TRPM2",1,1,1,-0.527086169189895,0.527086169189895,1,"drop"
"TPM2",1,1,1,0.526149777956082,0.526149777956082,1,"drop"
"ARL3",1,1,1,-0.52591338189484,0.52591338189484,1,"drop"
"C10orf143",1,1,1,-0.525645052953554,0.525645052953554,1,"drop"
"SLC8A3",1,1,1,-0.523400746253107,0.523400746253107,1,"drop"
"NIBAN3",1,1,1,0.522328795502723,0.522328795502723,1,"drop"
"CINP",1,1,1,0.521976610415835,0.521976610415835,1,"drop"
"SLC2A9",1,1,1,-0.521710627108542,0.521710627108542,1,"drop"
"CEP19",1,1,1,-0.521650332164914,0.521650332164914,1,"drop"
"PI4K2A",1,1,1,0.520102408084835,0.520102408084835,1,"drop"
"IFT81",1,1,1,0.518069621699954,0.518069621699954,1,"drop"
"LINC01504",1,1,1,-0.517781945103039,0.517781945103039,1,"drop"
"LRRCC1",1,1,1,0.517697397548182,0.517697397548182,1,"drop"
"DPY19L2",1,1,1,-0.516624688454265,0.516624688454265,1,"drop"
"CBY1",1,1,1,-0.516215339169776,0.516215339169776,1,"drop"
"MVB12B",1,1,1,-0.51611300284136,0.51611300284136,1,"drop"
"ARFGEF2",1,1,1,0.515340910138383,0.515340910138383,1,"drop"
"PAQR7",1,1,1,-0.514564498280843,0.514564498280843,1,"drop"
"BTF3",1,1,1,0.514263005688703,0.514263005688703,1,"drop"
"EPAS1",1,1,1,-0.514231584363422,0.514231584363422,1,"drop"
"CBX2",1,1,1,-0.51379424341035,0.51379424341035,1,"drop"
"TMEM68",1,1,1,0.513505037048458,0.513505037048458,1,"drop"
"MAP3K14",1,1,1,0.513307163070153,0.513307163070153,1,"drop"
"AC012181.1",1,1,1,-0.512219191390545,0.512219191390545,1,"drop"
"CAMK1",1,1,1,0.507931991634555,0.507931991634555,1,"drop"
"MSH5",1,1,1,-0.506755394055693,0.506755394055693,1,"drop"
"SGO2",1,1,1,-0.50637218281751,0.50637218281751,1,"drop"
"NOP16",1,1,1,0.506088939708887,0.506088939708887,1,"drop"
"ACO1",1,1,1,-0.504255878738393,0.504255878738393,1,"drop"
"SMG9",1,1,1,0.504180067489501,0.504180067489501,1,"drop"
"LAMP5",1,1,1,-0.504001544419959,0.504001544419959,1,"drop"
"ZBTB7B",1,1,1,-0.503685445604589,0.503685445604589,1,"drop"
"DNAJB4",1,1,1,-0.502461539747795,0.502461539747795,1,"drop"
"CHCHD6",1,1,1,0.501753517247569,0.501753517247569,1,"drop"
"NUDT6",1,1,1,-0.496981818894697,0.496981818894697,1,"drop"
"ZNF727",1,1,1,-0.496741767039325,0.496741767039325,1,"drop"
"AC004817.3",1,1,1,-0.49639726442037,0.49639726442037,1,"drop"
"SLC25A35",1,1,1,-0.496179940106825,0.496179940106825,1,"drop"
"TEX261",1,1,1,-0.495872184118538,0.495872184118538,1,"drop"
"FAM104B",1,1,1,-0.495331713297844,0.495331713297844,1,"drop"
"AL353622.1",1,1,1,0.495250491590168,0.495250491590168,1,"drop"
"AKAP5",1,1,1,-0.492828707585073,0.492828707585073,1,"drop"
"SCAMP5",1,1,1,-0.492088507702936,0.492088507702936,1,"drop"
"ZNF521",1,1,1,-0.491637279696451,0.491637279696451,1,"drop"
"PPP2R2B",1,1,1,-0.491454145758553,0.491454145758553,1,"drop"
"FXR1",1,1,1,0.491112015833111,0.491112015833111,1,"drop"
"CLEC4C",1,1,1,0.490766605781444,0.490766605781444,1,"drop"
"SLC17A9",1,1,1,-0.4906663645966,0.4906663645966,1,"drop"
"ZNF587B",1,1,1,0.490334475180433,0.490334475180433,1,"drop"
"ARMCX1",1,1,1,-0.48944379967101,0.48944379967101,1,"drop"
"SLC27A5",1,1,1,-0.489321604890964,0.489321604890964,1,"drop"
"ANKRD16",1,1,1,-0.488435185967941,0.488435185967941,1,"drop"
"DCAF10",1,1,1,-0.487445738998495,0.487445738998495,1,"drop"
"DUSP16",1,1,1,-0.48616598967881,0.48616598967881,1,"drop"
"SLC25A17",1,1,1,-0.486078750054142,0.486078750054142,1,"drop"
"TRIB1",1,1,1,-0.485936763584008,0.485936763584008,0.70489659167143,"drop"
"AVPI1",1,1,1,0.484598604429864,0.484598604429864,1,"drop"
"FSD1L",1,1,1,-0.484275884916117,0.484275884916117,1,"drop"
"SIRPA",1,1,1,-0.48231992787877,0.48231992787877,1,"drop"
"AC010745.5",1,1,1,-0.481947915830891,0.481947915830891,1,"drop"
"NIPA1",1,1,1,0.48186428246175,0.48186428246175,1,"drop"
"PAX5",1,1,1,0.481793520065068,0.481793520065068,0.378989432338244,"drop"
"EIF5A2",1,1,1,-0.481018592583793,0.481018592583793,1,"drop"
"EIF3H",1,1,1,-0.480784154871483,0.480784154871483,1,"drop"
"GPR18",1,1,1,0.480683931341841,0.480683931341841,1,"drop"
"LRP12",1,1,1,-0.480000841896306,0.480000841896306,1,"drop"
"GLCE",1,1,1,0.479870979720019,0.479870979720019,1,"drop"
"PDE5A",1,1,1,-0.478746192067112,0.478746192067112,1,"drop"
"LRRC40",1,1,1,0.478716528283356,0.478716528283356,1,"drop"
"ABHD8",1,1,1,-0.477643761313648,0.477643761313648,1,"drop"
"FEZ1",1,1,1,0.477365913681923,0.477365913681923,1,"drop"
"EPB41L3",1,1,1,0.476975501873285,0.476975501873285,1,"drop"
"COL9A2",1,1,1,-0.47655624422437,0.47655624422437,1,"drop"
"PTRH2",1,1,1,0.476180092155158,0.476180092155158,1,"drop"
"RANBP3",1,1,1,-0.47571223999142,0.47571223999142,1,"drop"
"LINC00324",1,1,1,-0.475096059013062,0.475096059013062,1,"drop"
"AC006369.1",1,1,1,0.474469335891708,0.474469335891708,1,"drop"
"CLCN6",1,1,1,-0.473686454745718,0.473686454745718,1,"drop"
"SLC22A18",1,1,1,-0.473426197333232,0.473426197333232,1,"drop"
"CTNS",1,1,1,-0.472793009560254,0.472793009560254,1,"drop"
"CLYBL",1,1,1,-0.471478778032973,0.471478778032973,1,"drop"
"GPR27",1,1,1,0.471030756744536,0.471030756744536,1,"drop"
"ZNF324",1,1,1,-0.469193067346677,0.469193067346677,1,"drop"
"VIPAS39",1,1,1,-0.469116306719545,0.469116306719545,1,"drop"
"TM9SF4",1,1,1,0.468105403027662,0.468105403027662,1,"drop"
"FAM43A",1,1,1,-0.467869693563183,0.467869693563183,1,"drop"
"UEVLD",1,1,1,-0.465979273894898,0.465979273894898,1,"drop"
"COX11",1,1,1,0.464178508542371,0.464178508542371,1,"drop"
"LINC01765",1,1,1,-0.463865624664054,0.463865624664054,1,"drop"
"RCE1",1,1,1,0.463851476028903,0.463851476028903,1,"drop"
"CCDC149",1,1,1,-0.463733907535369,0.463733907535369,1,"drop"
"NDUFB5",1,1,1,-0.462265645208047,0.462265645208047,1,"drop"
"ZNF559",1,1,1,-0.461822772000031,0.461822772000031,1,"drop"
"RNASEH2C",1,1,1,-0.459694857645308,0.459694857645308,0.253514121101173,"drop"
"PON2",1,1,1,-0.458455977520717,0.458455977520717,1,"drop"
"APOLD1",1,1,1,0.458179823680308,0.458179823680308,1,"drop"
"DHRS11",1,1,1,-0.458103500337558,0.458103500337558,1,"drop"
"CACNA2D3",1,1,1,-0.457972194037279,0.457972194037279,0.854939160965204,"drop"
"RNF185",1,1,1,0.457660416547146,0.457660416547146,1,"drop"
"SLFN12L",1,1,1,-0.456768459810835,0.456768459810835,1,"drop"
"CEP152",1,1,1,-0.45580803459158,0.45580803459158,1,"drop"
"DNAJC12",1,1,1,0.455224857883168,0.455224857883168,1,"drop"
"S1PR3",1,1,1,0.454664779778065,0.454664779778065,1,"drop"
"TMOD2",1,1,1,-0.454077640404269,0.454077640404269,1,"drop"
"IKBKE",1,1,1,-0.4539226637141,0.4539226637141,1,"drop"
"TCTEX1D1",1,1,1,0.453850813653139,0.453850813653139,1,"drop"
"ZFP1",1,1,1,0.453812519278504,0.453812519278504,1,"drop"
"TCEA3",1,1,1,0.453307319568947,0.453307319568947,1,"drop"
"ZNF438",1,1,1,-0.452697399759856,0.452697399759856,1,"drop"
"AC002310.1",1,1,1,-0.452148470993235,0.452148470993235,1,"drop"
"FAM227B",1,1,1,-0.451210417585188,0.451210417585188,1,"drop"
"FGGY",1,1,1,-0.450751819465403,0.450751819465403,1,"drop"
"PEBP1",1,1,1,0.450654158231481,0.450654158231481,1,"drop"
"UCHL1",1,1,1,-0.448974113151154,0.448974113151154,1,"drop"
"KLHL23",1,1,1,0.447479756438863,0.447479756438863,1,"drop"
"DTNA",1,1,1,0.447216099511833,0.447216099511833,1,"drop"
"CPNE5",1,1,1,-0.446913560307051,0.446913560307051,1,"drop"
"TTI1",1,1,1,0.446117416626315,0.446117416626315,1,"drop"
"FADS2",1,1,1,-0.444267783322306,0.444267783322306,1,"drop"
"FBN2",1,1,1,-0.443603007103862,0.443603007103862,1,"drop"
"MYO5C",1,1,1,-0.44344818248596,0.44344818248596,1,"drop"
"UBTD2",1,1,1,-0.442139342294115,0.442139342294115,1,"drop"
"CNFN",1,1,1,-0.441995250399772,0.441995250399772,1,"drop"
"MXRA7",1,1,1,0.441254980390763,0.441254980390763,1,"drop"
"CACNA1C-AS2",1,1,1,-0.441221776468181,0.441221776468181,1,"drop"
"TICAM2",1,1,1,-0.441000157867302,0.441000157867302,1,"drop"
"TLR9",1,1,1,-0.439768137871237,0.439768137871237,1,"drop"
"ITGA9-AS1",1,1,1,-0.439420683423218,0.439420683423218,1,"drop"
"TCL6",1,1,1,-0.438799250351664,0.438799250351664,1,"drop"
"ATG4C",1,1,1,-0.438113834078917,0.438113834078917,0.555650248098625,"drop"
"PNOC",1,1,1,-0.437133331749366,0.437133331749366,1,"drop"
"MORF4L1",1,1,1,-0.436827321225401,0.436827321225401,1,"drop"
"CCDC122",1,1,1,0.436225459623753,0.436225459623753,1,"drop"
"UBR5-AS1",1,1,1,0.436146357756626,0.436146357756626,1,"drop"
"AL009179.2",1,1,1,0.435061219391904,0.435061219391904,1,"drop"
"AP002381.2",1,1,1,-0.433744546393465,0.433744546393465,1,"drop"
"RRAGB",1,1,1,0.43350950983374,0.43350950983374,1,"drop"
"ALDH18A1",1,1,1,0.432873679223872,0.432873679223872,1,"drop"
"BCKDK",1,1,1,-0.432363364809906,0.432363364809906,1,"drop"
"SLC4A2",1,1,1,0.43229275122313,0.43229275122313,1,"drop"
"AL353147.1",1,1,1,0.432220729313154,0.432220729313154,1,"drop"
"LINC02432",1,1,1,0.431406293961966,0.431406293961966,1,"drop"
"THAP2",1,1,1,-0.430233625648594,0.430233625648594,1,"drop"
"TYW1",1,1,1,-0.430055197710009,0.430055197710009,1,"drop"
"SCYL2",1,1,1,0.428456235027413,0.428456235027413,1,"drop"
"INPP5A",1,1,1,0.428350423876332,0.428350423876332,1,"drop"
"ZNF528",1,1,1,0.428075284543871,0.428075284543871,1,"drop"
"FKBP7",1,1,1,-0.427553308063482,0.427553308063482,1,"drop"
"BTBD3",1,1,1,0.427096473615411,0.427096473615411,1,"drop"
"MIS18A",1,1,1,0.426322825164913,0.426322825164913,1,"drop"
"NAIF1",1,1,1,0.426232766838874,0.426232766838874,1,"drop"
"MIAT",1,1,1,0.425339928389823,0.425339928389823,1,"drop"
"AL133338.1",1,1,1,-0.424442501929647,0.424442501929647,1,"drop"
"CD1D",1,1,1,-0.424269453263878,0.424269453263878,0.0613599071631727,"drop"
"AC004540.1",1,1,1,-0.424057065031652,0.424057065031652,1,"drop"
"STK38L",1,1,1,-0.422716277604459,0.422716277604459,0.0393477556867775,"drop"
"CENPU",1,1,1,0.422097370895862,0.422097370895862,1,"drop"
"DCAKD",1,1,1,-0.418835454504529,0.418835454504529,1,"drop"
"SNRPD2",1,1,1,0.41744447649042,0.41744447649042,1,"drop"
"IGLC3",1,1,1,-0.417132930978429,0.417132930978429,1,"drop"
"AL022311.1",1,1,1,-0.417130133375022,0.417130133375022,1,"drop"
"USF1",1,1,1,-0.417035177104733,0.417035177104733,1,"drop"
"ZBED5-AS1",1,1,1,0.416590804189084,0.416590804189084,1,"drop"
"CLCC1",1,1,1,-0.415009553926151,0.415009553926151,1,"drop"
"ZNF251",1,1,1,-0.413174518132173,0.413174518132173,1,"drop"
"AXL",1,1,1,-0.41304992249608,0.41304992249608,1,"drop"
"AL022162.1",1,1,1,-0.411631784580445,0.411631784580445,1,"drop"
"NOTCH2NLA",1,1,1,-0.410864424744071,0.410864424744071,1,"drop"
"ZNF48",1,1,1,0.410505729444539,0.410505729444539,1,"drop"
"TMEM121",1,1,1,0.410130236108228,0.410130236108228,1,"drop"
"OGFOD2",1,1,1,-0.409602933006898,0.409602933006898,1,"drop"
"WDR47",1,1,1,0.40905107321133,0.40905107321133,1,"drop"
"NUDT18",1,1,1,-0.408123256477475,0.408123256477475,1,"drop"
"VEZT",1,1,1,-0.408019296169926,0.408019296169926,1,"drop"
"LINC02482",1,1,1,0.406897664568703,0.406897664568703,1,"drop"
"ABAT",1,1,1,-0.406658362719153,0.406658362719153,1,"drop"
"SLC7A11",1,1,1,0.406336508017836,0.406336508017836,1,"drop"
"JRK",1,1,1,0.404876871087408,0.404876871087408,1,"drop"
"LINC01226",1,1,1,-0.403742807781992,0.403742807781992,1,"drop"
"TMEM220",1,1,1,-0.402385889588847,0.402385889588847,1,"drop"
"CYP2S1",1,1,1,0.402027608633428,0.402027608633428,1,"drop"
"REEP4",1,1,1,-0.401526383860073,0.401526383860073,1,"drop"
"FCRL2",1,1,1,-0.400467373024768,0.400467373024768,1,"drop"
"MFGE8",1,1,1,-0.398800896852149,0.398800896852149,1,"drop"
"FCGR1A",1,1,1,-0.398144200889667,0.398144200889667,1,"drop"
"RBP7",1,1,1,-0.398053409097619,0.398053409097619,1,"drop"
"SFT2D3",1,1,1,-0.396447307300283,0.396447307300283,1,"drop"
"NELL2",1,1,1,0.395737841227209,0.395737841227209,1,"drop"
"LINC00863",1,1,1,-0.395623208037746,0.395623208037746,1,"drop"
"AC136475.5",1,1,1,-0.395238598008659,0.395238598008659,1,"drop"
"AC099568.2",1,1,1,-0.394887788209162,0.394887788209162,1,"drop"
"SEZ6L",1,1,1,0.39444276031536,0.39444276031536,1,"drop"
"ZNF790-AS1",1,1,1,-0.394249827906844,0.394249827906844,1,"drop"
"LRPPRC",1,1,1,-0.393934678577844,0.393934678577844,1,"drop"
"SLC38A9",1,1,1,0.3937522032251,0.3937522032251,1,"drop"
"C2orf68",1,1,1,0.393604893767553,0.393604893767553,1,"drop"
"LINC00847",1,1,1,0.393044059887758,0.393044059887758,1,"drop"
"CABLES1",1,1,1,-0.392665721930002,0.392665721930002,1,"drop"
"CYTL1",1,1,1,-0.392421341960687,0.392421341960687,1,"drop"
"MAGOH",1,1,1,0.392229052077809,0.392229052077809,1,"drop"
"AL590226.1",1,1,1,-0.390634873428381,0.390634873428381,1,"drop"
"LILRA5",1,1,1,0.390580179299602,0.390580179299602,1,"drop"
"ZCCHC24",1,1,1,-0.389856343726454,0.389856343726454,1,"drop"
"OGG1",1,1,1,-0.389316897348612,0.389316897348612,1,"drop"
"FAM222B",1,1,1,-0.389247899867268,0.389247899867268,1,"drop"
"GLT8D1",1,1,1,-0.389188165079127,0.389188165079127,1,"drop"
"RNF157",1,1,1,-0.388281878481915,0.388281878481915,1,"drop"
"CCR3",1,1,1,0.388157135187525,0.388157135187525,1,"drop"
"COX16",1,1,1,0.387818449211881,0.387818449211881,1,"drop"
"TOR1B",1,1,1,-0.387559788395501,0.387559788395501,1,"drop"
"LINC00630",1,1,1,-0.387414937917038,0.387414937917038,1,"drop"
"HTR1F",1,1,1,0.387263288400322,0.387263288400322,1,"drop"
"ZFP30",1,1,1,-0.383639021715358,0.383639021715358,1,"drop"
"FHL1",1,1,1,-0.383582510592956,0.383582510592956,1,"drop"
"PHC1",1,1,1,0.383248507810843,0.383248507810843,1,"drop"
"CHID1",1,1,1,0.382089371279074,0.382089371279074,1,"drop"
"EEF1D",1,1,1,0.382064826741069,0.382064826741069,1,"drop"
"STK32B",1,1,1,-0.379055108211037,0.379055108211037,1,"drop"
"AC016876.1",1,1,1,-0.37901701076302,0.37901701076302,1,"drop"
"ALS2",1,1,1,-0.378826625431936,0.378826625431936,1,"drop"
"SH3RF1",1,1,1,-0.377882970854043,0.377882970854043,1,"drop"
"PLCD1",1,1,1,-0.377345717071594,0.377345717071594,1,"drop"
"GUCY1A1",1,1,1,0.377334794444748,0.377334794444748,1,"drop"
"ANKRD46",1,1,1,-0.376235428982654,0.376235428982654,1,"drop"
"KLF11",1,1,1,0.374857284446553,0.374857284446553,1,"drop"
"CRADD",1,1,1,-0.374255255770171,0.374255255770171,1,"drop"
"SGMS1-AS1",1,1,1,0.373768768592325,0.373768768592325,1,"drop"
"SMARCD3",1,1,1,-0.373240235520437,0.373240235520437,1,"drop"
"CASC15",1,1,1,-0.373072906890501,0.373072906890501,1,"drop"
"FBLN2",1,1,1,-0.370990043603422,0.370990043603422,1,"drop"
"PCSK1N",1,1,1,0.370358526472219,0.370358526472219,1,"drop"
"SHLD1",1,1,1,0.369784138250987,0.369784138250987,1,"drop"
"DSTYK",1,1,1,0.368757643706781,0.368757643706781,1,"drop"
"PPFIBP1",1,1,1,0.368517912773886,0.368517912773886,1,"drop"
"EPHA1-AS1",1,1,1,0.368134012294883,0.368134012294883,1,"drop"
"AL117379.1",1,1,1,0.368078327608883,0.368078327608883,1,"drop"
"NAPEPLD",1,1,1,-0.367626421381821,0.367626421381821,1,"drop"
"GPN2",1,1,1,-0.365309525377927,0.365309525377927,1,"drop"
"NCALD",1,1,1,0.36522378095867,0.36522378095867,1,"drop"
"TMEM147-AS1",1,1,1,-0.364820188906592,0.364820188906592,1,"drop"
"LINC02458",1,1,1,0.364022199390499,0.364022199390499,1,"drop"
"NIF3L1",1,1,1,-0.362795251578637,0.362795251578637,1,"drop"
"AC096733.2",1,1,1,-0.362160450975395,0.362160450975395,1,"drop"
"PIR",1,1,1,-0.361803488588262,0.361803488588262,1,"drop"
"PEX7",1,1,1,-0.361643639695719,0.361643639695719,1,"drop"
"SLC35E4",1,1,1,-0.361021591274704,0.361021591274704,1,"drop"
"C8orf88",1,1,1,-0.35882903638523,0.35882903638523,1,"drop"
"BOLA3",1,1,1,0.358697808294325,0.358697808294325,1,"drop"
"MED9",1,1,1,0.358494314446765,0.358494314446765,1,"drop"
"YJU2",1,1,1,-0.358474480656256,0.358474480656256,1,"drop"
"ZFAT",1,1,1,-0.358396336047438,0.358396336047438,1,"drop"
"LINC00526",1,1,1,-0.358071186476362,0.358071186476362,1,"drop"
"TMEM246",1,1,1,-0.357433778703057,0.357433778703057,1,"drop"
"TCEAL1",1,1,1,-0.357026784437472,0.357026784437472,1,"drop"
"GID4",1,1,1,-0.356963517350033,0.356963517350033,1,"drop"
"SIGLEC9",1,1,1,-0.356568142710654,0.356568142710654,1,"drop"
"ENTPD6",1,1,1,-0.356257653090648,0.356257653090648,1,"drop"
"SPATA5L1",1,1,1,0.355975873475276,0.355975873475276,1,"drop"
"UBALD1",1,1,1,0.35513705110048,0.35513705110048,1,"drop"
"ENOSF1",1,1,1,0.354701294726682,0.354701294726682,1,"drop"
"MS4A1",1,1,1,-0.354446232118649,0.354446232118649,0.000000000775903940334898,"drop"
"SETBP1",1,1,1,0.354404771603196,0.354404771603196,1,"drop"
"APEX2",1,1,1,0.354196471270174,0.354196471270174,1,"drop"
"FAM229B",1,1,1,0.352555728364865,0.352555728364865,1,"drop"
"NUP93",1,1,1,0.351739920284361,0.351739920284361,1,"drop"
"CXCL1",1,1,1,0.35146378455055,0.35146378455055,1,"drop"
"BTLA",1,1,1,0.351316490374363,0.351316490374363,1,"drop"
"ZKSCAN2-DT",1,1,1,-0.351071706104032,0.351071706104032,1,"drop"
"CD22",1,1,1,0.350982519857696,0.350982519857696,1,"drop"
"GRWD1",1,1,1,-0.350969743424797,0.350969743424797,1,"drop"
"TM6SF1",1,1,1,-0.350770298505944,0.350770298505944,1,"drop"
"RIN2",1,1,1,-0.349264107554201,0.349264107554201,1,"drop"
"NUDT11",1,1,1,0.349262431838251,0.349262431838251,1,"drop"
"HAL",1,1,1,-0.349095194244166,0.349095194244166,1,"drop"
"SIGLEC6",1,1,1,-0.348589525387698,0.348589525387698,1,"drop"
"RPL15",1,1,1,0.348562275599692,0.348562275599692,1,"drop"
"NOD1",1,1,1,-0.347704307985923,0.347704307985923,1,"drop"
"SLC10A3",1,1,1,0.347377014720728,0.347377014720728,1,"drop"
"UBASH3B",1,1,1,-0.346713552452097,0.346713552452097,1,"drop"
"HNMT",1,1,1,0.3457628051412,0.3457628051412,1,"drop"
"ALKBH6",1,1,1,0.345142431703358,0.345142431703358,1,"drop"
"PRR11",1,1,1,-0.345075616027196,0.345075616027196,1,"drop"
"GRK5",1,1,1,0.344971926052071,0.344971926052071,1,"drop"
"PLA2G7",1,1,1,-0.344934842317313,0.344934842317313,1,"drop"
"GYS1",1,1,1,-0.343275197756808,0.343275197756808,1,"drop"
"QDPR",1,1,1,-0.342719748447577,0.342719748447577,1,"drop"
"CLIP2",1,1,1,-0.34230471977004,0.34230471977004,1,"drop"
"ZNF687",1,1,1,-0.34092742764475,0.34092742764475,1,"drop"
"AL691432.2",1,1,1,-0.339842883646447,0.339842883646447,1,"drop"
"EPGN",1,1,1,-0.339605477820265,0.339605477820265,1,"drop"
"BCL7C",1,1,1,-0.339571828161486,0.339571828161486,1,"drop"
"CRIP3",1,1,1,-0.339307282556703,0.339307282556703,1,"drop"
"ZMYND19",1,1,1,0.338624096392698,0.338624096392698,1,"drop"
"HNRNPD",1,1,1,-0.338604366311835,0.338604366311835,1,"drop"
"PTPN9",1,1,1,0.338443967431856,0.338443967431856,1,"drop"
"SLC41A2",1,1,1,0.338017837670725,0.338017837670725,1,"drop"
"BORCS7",1,1,1,-0.337964164275826,0.337964164275826,1,"drop"
"HECTD3",1,1,1,0.33789739230443,0.33789739230443,1,"drop"
"TEFM",1,1,1,0.337859343157033,0.337859343157033,1,"drop"
"OAF",1,1,1,0.337832361675741,0.337832361675741,1,"drop"
"SIDT1",1,1,1,-0.336804956358161,0.336804956358161,1,"drop"
"PARD6A",1,1,1,-0.335916075018166,0.335916075018166,1,"drop"
"SEL1L3",1,1,1,0.334620369624021,0.334620369624021,1,"drop"
"PFAS",1,1,1,-0.333620563060409,0.333620563060409,1,"drop"
"HNRNPC",1,1,1,0.333319695435103,0.333319695435103,0.156728140805834,"drop"
"SLC25A43",1,1,1,-0.333119316528854,0.333119316528854,1,"drop"
"KLF1",1,1,1,-0.333073864683883,0.333073864683883,1,"drop"
"DISC1",1,1,1,-0.332569270509312,0.332569270509312,1,"drop"
"TAOK2",1,1,1,-0.332516125884935,0.332516125884935,1,"drop"
"TYSND1",1,1,1,-0.33235059074054,0.33235059074054,1,"drop"
"AC011462.5",1,1,1,-0.33189581638518,0.33189581638518,1,"drop"
"AC097375.1",1,1,1,0.331436897863554,0.331436897863554,1,"drop"
"ELMO2",1,1,1,-0.331286791342503,0.331286791342503,1,"drop"
"TASP1",1,1,1,-0.331056715553801,0.331056715553801,1,"drop"
"MT-ND4",1,1,1,-0.330910318850338,0.330910318850338,0.0172418436761118,"drop"
"TMEM135",1,1,1,0.330171236749468,0.330171236749468,1,"drop"
"UBA6",1,1,1,0.328634014396326,0.328634014396326,1,"drop"
"CYBB",1,1,1,-0.328545593836799,0.328545593836799,0.0398803869791239,"drop"
"ENPP3",1,1,1,0.328467833766698,0.328467833766698,1,"drop"
"TNRC6C-AS1",1,1,1,-0.327502826363329,0.327502826363329,1,"drop"
"TMEM191B",1,1,1,0.327277021407929,0.327277021407929,1,"drop"
"ANKRD55",1,1,1,-0.327012774137845,0.327012774137845,1,"drop"
"ZCWPW1",1,1,1,0.326547429972295,0.326547429972295,1,"drop"
"TBC1D9B",1,1,1,-0.325801096235856,0.325801096235856,1,"drop"
"TNNT3",1,1,1,-0.324960126722464,0.324960126722464,1,"drop"
"DEDD",1,1,1,-0.324286118929843,0.324286118929843,1,"drop"
"ZNF711",1,1,1,-0.323411361664931,0.323411361664931,1,"drop"
"TOMM20",1,1,1,-0.323281677495757,0.323281677495757,1,"drop"
"N4BP2L2",1,1,1,0.322536739092491,0.322536739092491,1,"drop"
"GPR35",1,1,1,-0.322180168775785,0.322180168775785,1,"drop"
"LINC02397",1,1,1,-0.321730769493079,0.321730769493079,1,"drop"
"PRR3",1,1,1,-0.320911826210896,0.320911826210896,1,"drop"
"GAS6",1,1,1,0.320828476704903,0.320828476704903,1,"drop"
